Reporting Facility ID,Facility Subtype,Surface Location,Location Latitude,Location Longitude,Facility Name,Field or Area,Operator Code,Operator Name,Licence Number,Licence Status,Licence Status Date,Licensee  BA Code,Licensee Name,Licence EDCT,Licence Issue Date,Most Recent Licence Amendment Date,Plant Processes,Raw Gas E3m3/d,Rec Sales Gas E3m3/d,C2 m3/d,C2 Mix m3/d,C3 m3/d,C4 m3/d,LPG Mix m3/d,C5+ m3/d,Sulphur Inlet t/d,Sulphur Recovered t/d,Max Sulphur Emission Rate t/d,Qtrly Approved Sulphur Rec Eff %,First Volumetric Activity Date,Last Volumetric Activity Date,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10
ABGP0001586,Gas Plant Sweet,/13-27-032-23W4,51.778402,-113.190918,TARRAGON GHOST PINE,GHOST PINE,A69G,Canstone Energy Ltd.,F4359     ,Issued,"Mar 05, 2001",A663,Trident Exploration (Alberta) Corp.,B010,"Mar 05, 2001", ,Regenerative,100, , , , , , , , , , , ,"Jan 01, 1991","May 01, 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001587,Gas Plant Sweet,02/08-30-075-09W6,55.523107,-119.370841,VALHALLA 8-30-75-9w6,VALHALLA,0YK4,Surge Energy Inc.,F15740    ,Amended,"Jun 26, 2007",0YK4,Surge Energy Inc.,B010,"Feb 27, 2001","Jun 26, 2007", ,402,368,0,0,0,0,68.9,0,0, , , ,"Jan 01, 1991","Jan 01, 2016",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ABGP0001588,Gas Plant Sweet,02/07-28-005-05W4,49.412575,-110.618734,BONAVISTA MANYBERRIES,MANYBERRIES,A6D5,LGX Oil + Gas Inc.,F20966    ,Abandoned,"Dec 19, 2022",A6D5,LGX Oil + Gas Inc.,B010,"Mar 01, 2001","Aug 26, 2006", ,11.7,9.7, , , , ,0.8, ,0, , , ,"Jan 01, 1991","Aug 01, 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001589,Gas Plant Sweet,02/03-29-092-20W4,57.00474,-113.188432,LIEGE 3-29-92-20W4,LIEGE,0HE9,Canadian Natural Resources Limited,F22007    ,Amended,"May 11, 2004",0HE9,Canadian Natural Resources Limited,C300,"Mar 05, 2001","Aug 26, 2006","Regenerative, Acid Gas Flaring","1,183.00",1126, , , , , , ,0.16, ,0.01, ,"Jan 01, 1991","Apr 01, 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ABGP0001590,Gas Plant Sweet,00/01-17-026-10W4,51.21397,-111.355115,BIGSTONE 1-17-26-10w4,SUNNYNOOK,0HE9,Canadian Natural Resources Limited,F3591     ,Amended,"Oct 24, 2007",0HE9,Canadian Natural Resources Limited,B010,"Mar 01, 2001","Oct 24, 2007",,"1,019.00",955,0,0,0,0,0,8,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001591,Gp Acid Gas Inj,00/12-02-070-25W4,55.03192,-113.71318,MEYER 12-2-70-25w4,MEYER,0HE9,Canadian Natural Resources Limited,F14978    ,Abandoned,"Mar 14, 2018",0HE9,Canadian Natural Resources Limited,B040,"Mar 01, 2001", , ,182, , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ABGP0001592,Gas Plant Sweet,00/13-13-037-06W5,52.186341,-114.736407,BURLINGTON GARRINGTON,GARRINGTON,A5D4,Cenovus Energy Inc.,F6180     ,Amended,"Nov 21, 2000",A5D4,Cenovus Energy Inc.,B010,"Nov 21, 2000","Aug 26, 2006", ,150,142,0,0,0,0,24.5,0, ,0, , ,"Jan 01, 1991","Dec 01, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
ABGP0001593,Gas Plant Sweet,/05-35-033-21W4,51.87305,-112.884336,HUSKY RUMSEY 5-35,RUMSEY,0EE3,Westdrum Energy Ltd.,F4487     ,Amended,"Nov 03, 2003",0EE3,Westdrum Energy Ltd.,B010,"Jan 31, 2001","Aug 26, 2006", ,560,536, , , , , ,1.2,0, , , ,"Jan 01, 1991","Jul 01, 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001595,Gas Plant Sweet,00/03-16-036-21W4,52.086955,-112.94891,HUSKY FENN WEST 3-16,FENN WEST,A663,Trident Exploration (Alberta) Corp.,F5622     ,Issued,"Mar 12, 2001",A8BP,Bornite Energy Ltd.,B040,"Mar 12, 2001", , ,100, , , , , , , , , , , ,"Jan 01, 1991","Feb 01, 2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001596,Gp Acid Gas Flaring%,02/07-14-108-07W6,58.374193,-119.041101,SAMSON RAINBOW LAKE,RAINBOW,A7AZ,SanLing Energy Ltd.,F17846    ,Abandoned,"Jul 30, 2018",A7AZ,SanLing Energy Ltd.,C300,"Feb 21, 2001", , ,132, , , , , , , , , , , ,"Jan 01, 1991","Apr 01, 2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001597,Gas Plant Sweet,00/04-01-028-18W4,51.360287,-112.41598,DRUMHELLER 4-1-28-18w4,WAYNE-ROSEDALE,0HE9,Canadian Natural Resources Limited,F3789     ,Amended,"Jun 24, 2002",0HE9,Canadian Natural Resources Limited,B010,"Mar 05, 2001","Aug 26, 2006", ,340,333,0,0,0,0,29,0,0,0, , ,"Jan 01, 1991","Jan 01, 2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001598,Gas Plant Sweet,00/05-35-049-06W5,53.270615,-114.778731,PEMBINA 5-35-49-6W5,PEMBINA,0Z0H,Harvest Operations Corp.,F11323    ,Amended,"Oct 06, 2003",A8FY,Spoke Resources Ltd.,B040,"Mar 29, 2001","Aug 26, 2006", ,210, , , , , , , ,0, , , ,"Jan 01, 1991","Sep 01, 2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001599,Gp Acid Gas Inj,/08-36-086-19W4,56.497106,-112.856861,* PARAMOUNT SALESKI,SALESKI,0Z5F,Sequoia Resources Corp.,F17086    ,Amended,"Jun 12, 2006",0Z5F,Sequoia Resources Corp.,C311,"Mar 06, 2001","Aug 26, 2006", ,474, , , , , , , ,0.03, ,0, , , ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ABGP0001600,Gas Plant Sweet,00/16-09-032-12W4,51.734769,-111.639273,GARDEN PLAINS 16-6-32-12W4,GARDEN PLAINS,0HE9,Canadian Natural Resources Limited,F4312     ,Abandoned,"Jun 24, 2019",0HE9,Canadian Natural Resources Limited,B010,"Dec 05, 2000","Oct 24, 2007", ,240,225,0,0,0,0,3,5,0, , , ,"Jan 01, 1991","May 01, 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001603,Gas Plant Sweet,/01-32-047-10W5,53.09162,-115.41952,NCE PEMBINA,PEMBINA,0BP8,Obsidian Energy Ltd.,F10429    ,Issued,"Mar 06, 2001",0BP8,Obsidian Energy Ltd.,B010,"Mar 06, 2001", , ,8, , , , , , , , , , , ,"Jan 01, 1991","Oct 01, 2006",0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ABGP0001604,Gas Plant Sweet,/11-22-054-21W5,53.680816,-117.013559,VIRIDIAN SUNDANCE,SUNDANCE,0039,Repsol Oil & Gas Canada Inc.,F12494    ,Abandoned,"May 17, 2003",0YA2,Peyto Exploration & Development Corp.,B010,"Mar 06, 2001", , ,100, , , , , , , , , , , , , ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ABGP0001606,Gas Plant Sweet,/12-06-011-20W4,49.882803,-112.73075,SIGNALTA IRON SPRINGS,IRON SPRINGS,A74H,Houston Oil & Gas Ltd.,F727      ,Abandoned,"Apr 21, 2023",A74H,Houston Oil & Gas Ltd.,B010,"Feb 23, 2001","Aug 26, 2006", ,56.6,55, , , , ,0.3, , , , , ,"Jan 01, 1991","Mar 01, 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001607,Gp Sulphur Rcvry,02/09-09-052-21W5,53.476649,-117.023331,CHEVRON MEDICINE LODGE,MEDICINE LODGE,0045,Chevron Canada Limited,F12194    ,Amended,"Jun 21, 2007",A6GD,Sinopec Canada Energy Ltd.,E600,"Mar 01, 2001","Jun 21, 2007", ,510,423, , , , , ,0.3,57.63,55.87,1.73, , , ,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
ABGP0001608,Gas Plant Sweet,00/14-18-036-20W4,52.097779,-112.852356,SUN CENTURY FENN WEST 14-18 GP,FENN WEST,0RZ4,Sun Century Petroleum Corporation,F5597     ,Amended,"Jun 20, 2005",0RZ4,Sun Century Petroleum Corporation,B010,"Apr 16, 2001","Aug 26, 2006",,150,148.7, , , , ,3, ,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001609,Gas Plant Sweet,00/06-22-075-11W6,55.509891,-119.618373,VALHALLA 6-22-75-11W6,VALHALLA,0HE9,Canadian Natural Resources Limited,F15763    ,Amended,"Apr 07, 2003",0HE9,Canadian Natural Resources Limited,B040,"Feb 15, 2001","Aug 26, 2006", ,32, , , , , , , ,0, , , ,"Jan 01, 1991","Aug 01, 2002",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ABGP0001610,Gas Plant Sweet,00/08-34-029-22W4,51.523314,-113.008826,LYNX CARBON,WAYNE-ROSEDALE,A7AG,Lynx Energy ULC,F4001     ,Issued,"Mar 05, 2001",A7AG,Lynx Energy ULC,B010,"Mar 05, 2001", ,,560, , , , , , , , , , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001611,Gas Plant Sweet,/01-10-094-21W4,57.135278,-113.282871,PARAMOUNT LIEGE N,LIEGE,A28L,Athabasca Oil Corporation,F17586    ,Amended,"Feb 20, 2007",A28L,Athabasca Oil Corporation,C311,"Mar 06, 2001","Feb 20, 2007", ,130, , , , , , , ,0.02, ,0, ,"Jan 01, 1991","Dec 01, 2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ABGP0001612,Gas Plant Sweet,/01-12-075-09W6,55.478674,-119.243109,HUSKY VALHALLA PLANT 1-12,VALHALLA,A74Y,Tidewater Midstream and Infrastructure Ltd.,F15667    ,Amended,"Jun 21, 2007",A74Y,Tidewater Midstream and Infrastructure Ltd.,B010,"Mar 02, 2001","Jun 21, 2007", ,200,179,0,0,0,0,87.4,0,0, , , ,"Jan 01, 1991","Feb 01, 2009",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
